GEOID,year,total_renters_count,GRAPI_under_15_count,GRAPI_15_to_19.9_count,GRAPI_20_to_24.9_count,GRAPI_25_to_29.9_count,GRAPI_30_to_35_count,GRAPI_35_or_greater_count,GRAPI_unknown_count,GRAPI_under_15_pct,GRAPI_15_to_19.9_pct,GRAPI_20_to_24.9_pct,GRAPI_25_to_29.9_pct,GRAPI_30_to_35_pct,GRAPI_35_or_greater_pct
06013303202,2015,557.4515578613209,16.262132504976872,76.51659932670162,1.0157327866063919,118.11715100585762,48.85753318963903,296.6824090475394,0.09590213596714785,0.029172279233314936,0.13726143240187502,0.0018221005435939228,0.21188774045052006,0.08764444641088165,0.5322120009598145
06013303204,2015,494.81604908589065,40.737867495023124,14.90409786403285,47.69311316490513,2.9808195728065705,116.25196333945624,272.24818764966676,14.90409786403285,0.0823293172690763,0.030120481927710843,0.0963855421686747,0.006024096385542169,0.23493975903614459,0.5502008032128515
06013303206,2015,584.6739387104321,27.92302436336372,41.02975008494261,77.50063904933604,42.16946536507991,123.65910789489648,272.39195195281343,47.29818412569773,0.04775828460038987,0.07017543859649124,0.13255360623781678,0.07212475633528266,0.2115009746588694,0.4658869395711501
06013303207,2015,427.2206333933809,20.4015700412715,29.98254717135797,56.63273550070381,30.81163584740663,90.3510412702982,199.0411035623428,34.557761498480296,0.04775417769320593,0.07018047544475763,0.13256086217295807,0.07212113235887545,0.2114856685470614,0.4658976837831415
06013303208,2015,215.1042312850395,0.13839183391470836,27.524467190648114,46.418316970643765,6.571451566090447,7.723853499228674,126.72775022451378,0.23441882071266926,0.000643371044297693,0.12795874365751,0.21579453222904665,0.030550080427671676,0.0359074921636182,0.5891457804778557
06013303209,2015,358.9588319401014,0.4759793203216494,45.64345991409593,77.00881773312292,11.206219383136798,13.797722917778199,210.82663267164588,0.8062506854427939,0.0013259997469600496,0.12715513828536287,0.2145338431064797,0.031218675753343084,0.03843817644269745,0.5873281666651569
06013303210,2015,86.16920263445145,0.0,25.850760790335436,5.50525461275662,15.797687149649432,11.967944810340478,27.047555271369482,4.069101235515763,0.0,0.3,0.06388888888888888,0.18333333333333332,0.13888888888888887,0.3138888888888889
06013303211,2015,268.33639533477583,0.0,80.50091860043275,17.143714146388458,49.19500581137557,37.26894379649664,84.22781298008242,12.67144089080886,0.0,0.30000000000000004,0.0638888888888889,0.18333333333333335,0.1388888888888889,0.3138888888888889
06013304001,2015,367.48257437768945,21.999281192354054,55.64655626319177,60.349070856365984,34.006228827506085,13.762686643190273,181.71875059508127,0.2594578736753782,0.05986482822922575,0.15142638084928517,0.16422294569630588,0.09253834385234096,0.03745126327825636,0.49449623809458587
06013304002,2015,137.9816748574941,15.00998601340557,23.983278373426028,5.014446415462969,29.99152368103123,14.005723361896013,49.97671701227231,94.88830377464616,0.10878245990931557,0.17381495331315322,0.036341394033967425,0.21735874500730717,0.10150422783576851,0.36219821990048817
06013304003,2015,368.00555486119265,104.59518150170982,0.13477523736789257,49.021675344047026,52.81005562317292,63.54937601373168,97.89449114116331,121.2177519210511,0.2842217464384794,0.00036623152989831415,0.13320906354942774,0.14350341978694384,0.17268591512892179,0.26601362356632896
06013304004,2015,158.2480858123631,9.374204684152458,37.39504618219627,45.96793807731857,9.375170879289296,7.811193106702491,48.324532882704,15.586636993341989,0.05923739700249885,0.23630646772268754,0.29048021555106446,0.059243502574846715,0.04936042712051714,0.3053719900283853
06013304006,2015,422.62645742643014,78.33967516240388,37.10080631528177,55.11044574884667,79.65490083623006,63.04293800950354,109.37769135416421,32.35318369971564,0.18536386869731428,0.0877862842312474,0.13039989518034414,0.18847589741845777,0.14916940693538552,0.25880464753725085
06013304007,2015,120.99232730402443,16.665093971100497,17.360720024163584,22.880208191915496,17.13663164582093,13.575968085420348,33.373705385603564,9.853685385469134,0.13773678333523703,0.14348612355013468,0.18910462094363284,0.14163403603900207,0.11220519836193601,0.2758332377700573
06013305000,2015,1773.9854671555102,103.77373213287893,138.61104928781123,272.1601812277589,232.30587370195684,147.52986240285574,879.6047684022484,16.007250649936147,0.058497509733985875,0.07813539166702789,0.15341736799239572,0.13095139616585855,0.0831629487018357,0.49583538573889624
06013306002,2015,145.89830038407624,33.04727896758296,6.02363948379148,49.02954935473935,6.268899128128084,24.0,27.528933449834362,57.0,0.22650900579777994,0.041286563777194744,0.3360529164881936,0.042967595315540015,0.16449814656387476,0.188685772057417
06013306003,2015,731.0,81.0,36.0,40.0,119.0,16.0,439.0,32.0,0.11080711354309165,0.049247606019151846,0.05471956224350205,0.16279069767441862,0.02188782489740082,0.600547195622435
06013306004,2015,579.0,34.0,21.0,97.0,51.0,20.0,356.0,23.0,0.05872193436960276,0.03626943005181347,0.16753022452504318,0.08808290155440414,0.03454231433506045,0.614853195164076
06013307101,2015,420.91681015258547,10.002028010922789,63.99187634999196,7.999079888266679,35.99280847263419,104.9712064613997,197.95981096937018,28.991134612941085,0.02376248172957735,0.1520297474619615,0.019003944949043384,0.08551050374915302,0.2493870615985778,0.47030626051168706
06013307102,2015,908.0,34.0,39.0,53.0,38.0,80.0,664.0,20.0,0.037444933920704845,0.042951541850220265,0.05837004405286344,0.04185022026431718,0.0881057268722467,0.7312775330396476
06013307201,2015,581.11002237579,94.76054421795641,48.06638464564623,25.50555750290836,41.94837256621996,0.5009149681385386,370.3282484749205,52.62064104056682,0.16306816363369658,0.08271477481860198,0.043891098967166885,0.07218662723234354,0.0008619967800428142,0.6372773385681482
06013307202,2015,1260.0,45.0,152.0,121.0,162.0,44.0,736.0,4.0,0.03571428571428571,0.12063492063492064,0.09603174603174604,0.12857142857142856,0.03492063492063492,0.5841269841269842
06013307204,2015,300.0,16.0,38.0,44.0,41.0,21.0,140.0,0.0,0.05333333333333334,0.12666666666666668,0.14666666666666667,0.13666666666666666,0.07,0.4666666666666667
06013307205,2015,1295.553291076065,50.63316828142829,45.67400415226012,173.72994655145803,169.76062748156693,169.76026606946576,685.9952785398858,16.876518053472147,0.03908227367426408,0.03525443875359542,0.1340971056521811,0.1310333034163084,0.13103302445279244,0.5294998540508584
06013308001,2015,868.262359213836,13.257729722162772,86.88518812193603,21.290441834702175,180.34717848016663,155.63140428998244,410.850416764886,38.353334309418464,0.01526926692315318,0.10006789675946082,0.024520747224352216,0.20771046512192595,0.17924467488248386,0.473186949088624
06013308002,2015,300.99154981990534,15.841660516837123,7.920830258418562,9.901037823023202,90.09944418951113,0.0,177.2285770321153,0.0,0.05263157894736842,0.02631578947368421,0.03289473684210526,0.29934210526315785,0.0,0.5888157894736842
06013309000,2015,470.88990321229176,19.995324977167378,61.98550742921888,44.989481198626606,40.99041620319313,33.99205246118454,268.93712094290123,7.998129990866952,0.04246284501061571,0.1316348195329087,0.09554140127388536,0.08704883227176222,0.07218683651804671,0.5711252653927813
06013310000,2015,861.1564689364476,33.96672847313135,53.94715698673802,98.90312114235303,148.8541924263697,138.8639781695664,386.62129173828913,32.967707047451015,0.0394431554524362,0.06264501160092809,0.1148491879350348,0.1728538283062645,0.16125290023201858,0.4489559164733179
06013311000,2015,639.0,65.0,42.0,12.0,46.0,57.0,417.0,39.0,0.10172143974960876,0.06572769953051644,0.018779342723004695,0.07198748043818466,0.0892018779342723,0.6525821596244131
06013312000,2015,425.071709193342,51.30563960940271,59.40382391913666,20.775478139256293,61.65238219762297,31.421751767483876,200.5126335604395,70.048422076741,0.12069878681591244,0.13975012364823625,0.04887523137844645,0.14503995646904053,0.07392106105370524,0.4717148406346592
06013313102,2015,496.92806758898377,61.169131301296936,47.932110489076976,68.571881404239,24.10127100882405,49.553682414217505,245.5999909713293,8.326724492226734,0.12309453880936906,0.0964568387566353,0.13799156432627946,0.04850052267274738,0.0997200312203014,0.4942365042146674
06013313104,2015,553.2457318592334,52.54070026161395,77.63476605820568,76.0663869459187,45.875089034394264,36.07271958260062,265.0560699765002,17.644265013228562,0.09496810772501772,0.1403260099220411,0.13749114103472715,0.08291991495393339,0.06520198440822113,0.4790928419560596
06013313105,2015,857.6590018271406,81.45025247685106,120.3518656001232,117.9205147799187,71.1170114909819,55.92106886470371,410.8982886145621,27.35269672730073,0.09496810772501772,0.1403260099220411,0.13749114103472715,0.08291991495393337,0.06520198440822111,0.47909284195605956
06013313106,2015,769.0394231429576,13.815079457657921,124.33571511892129,200.77915478462845,62.62836020804924,82.89047674594752,284.59063682775314,51.5762966419229,0.017964071856287425,0.16167664670658682,0.2610778443113772,0.08143712574850298,0.10778443113772454,0.3700598802395209
06013313107,2015,65.96057685704247,1.1849205423420803,10.664284881078723,17.22084521537157,5.371639791950764,7.1095232540524815,24.409363172246852,4.4237033580771,0.017964071856287425,0.16167664670658682,0.26107784431137726,0.081437125748503,0.10778443113772455,0.3700598802395209
06013313203,2015,228.952831990796,5.682777793546774,21.567511658247454,60.84701933337784,40.872462945888635,17.87246406292159,82.11059619681372,5.847002632172462,0.024820735974889464,0.09420067649180455,0.2657622480765991,0.1785191412156532,0.07806177328105761,0.3586354249599961
06013313204,2015,758.805794168195,81.31561749148494,49.71929936487659,57.151923903106464,33.18088725698072,1.12753593707841,536.3105302146679,17.15266468301704,0.10716262068165062,0.06552308870991032,0.07531824920466845,0.04372777265539162,0.0014859348014262567,0.7067823339469528
06013313205,2015,85.2266182911787,0.0,31.712230061833935,0.0,5.946043136593863,0.0,47.5683450927509,0.0,0.0,0.372093023255814,0.0,0.06976744186046512,0.0,0.5581395348837209
06013313206,2015,667.0147555498303,57.00160471496828,29.00095891504202,92.00105676351569,67.00060666053679,56.0,366.01052849576746,88.0003326848105,0.08545778671414998,0.043478736675227066,0.1379295675216028,0.10044846250111392,0.08395616368912012,0.5487292828987861
06013314102,2015,465.4895649961274,16.54681225370864,32.11536053740586,58.70605819562021,34.28476672304325,1.380853210149437,322.45571407619997,9.251743066845844,0.03554711748231413,0.06899265408382042,0.12611680821697605,0.07365313704363809,0.0029664536307294556,0.6927238295425218
06013314103,2015,975.705540098301,32.70735473171718,66.22626220543516,105.57494865342447,71.20640620860074,59.9026534785222,640.0879148206013,62.955467380343855,0.033521747481747376,0.06787525486302247,0.10820369908198732,0.07297940134830719,0.06139419221959844,0.6560257050053373
06013314105,2015,682.3446026739091,48.53665331800103,24.833422840355006,69.98523260959487,69.98198590658052,60.38982282954368,408.61748516983397,50.22900601359408,0.07113217152711411,0.0363942540807681,0.1025658184080935,0.10256106025070261,0.08850340809159128,0.5988432876417303
06013314106,2015,526.604338224849,37.459034811693144,19.165087578075564,54.01070135639477,54.01070135639477,46.60600842850194,315.3528046937888,38.76574532838012,0.07113316790736145,0.036393713813068655,0.10256410256410256,0.10256410256410256,0.08850289495450786,0.5988420181968569
06013314200,2015,591.8502515414742,38.789618282763534,49.729423292854804,32.8369806498557,60.671531175817854,25.86893435831819,383.9537637818641,31.832201172518136,0.06553958232126447,0.08402365828743757,0.05548190706066571,0.10251162522580472,0.043708580491336343,0.6487346466134911
06013315000,2015,439.94315271236513,24.503799805632305,27.691858921820504,77.04543912634799,18.1731942219893,42.512100815314085,250.01675982126096,10.114967525037866,0.05569765014993401,0.06294417528967758,0.17512589672402584,0.04130805107420534,0.09663089549914759,0.5682933312630096
06013316000,2015,358.74390055948373,48.18515248402154,55.00165948116294,54.03528744306253,13.179015064357438,45.02386103904372,143.31892504783556,7.054727221461748,0.13431629752833082,0.1533173369509123,0.15062357118487893,0.03673655508512879,0.1255041854894987,0.3995020537612505
06013317000,2015,654.2560994405162,151.81484751597847,15.998340518837058,40.96471255693747,137.82098493564254,29.97613896095628,277.68107495216447,42.945272778538246,0.23204192921671218,0.024452718946782394,0.06261265671343108,0.21065296151384674,0.04581713336198199,0.42442260024724576
06013318000,2015,674.0,48.0,70.0,121.0,75.0,58.0,302.0,28.0,0.0712166172106825,0.10385756676557864,0.1795252225519288,0.11127596439169139,0.08605341246290801,0.44807121661721067
06013319001,2015,658.9893129043652,27.555462692913505,70.05512668839656,120.49692791999864,88.73642971977591,24.756151086894373,327.3892147963862,15.411894760344982,0.041814733795102456,0.10630692382497438,0.18285111087603567,0.13465533959676468,0.03756684759846336,0.4968050443086595
06013319002,2015,752.045293279888,31.446259605608358,79.94811764137718,137.51076234316875,101.26761567907776,28.24833489995327,373.6242031107027,17.58858588110298,0.041814316087880936,0.10630758327427356,0.18284904323175052,0.1346562721474132,0.03756201275690999,0.4968107725017718
06013320001,2015,406.2266930457695,16.403453163368365,8.684181086489135,104.21017303786961,60.78926760542394,83.94708383606162,132.19253431655682,21.227998211417884,0.040380047505938245,0.02137767220902613,0.25653206650831356,0.1496437054631829,0.20665083135391923,0.32541567695962
06013320003,2015,148.0,7.0,24.0,46.0,0.0,23.0,48.0,0.0,0.0472972972972973,0.16216216216216217,0.3108108108108108,0.0,0.1554054054054054,0.32432432432432434
06013320004,2015,647.3011463532239,63.07036810621155,55.60150872521282,128.63035600608936,78.00808686820903,41.49366322777076,280.4971634197303,45.64302955054784,0.09743589743589742,0.0858974358974359,0.1987179487179487,0.12051282051282051,0.0641025641025641,0.4333333333333333
06013321101,2015,864.0125030899821,43.00699035855778,81.00015449860854,191.99913046649104,101.00192285979108,111.99290551414677,335.011399392387,12.008325799821115,0.04977588889599534,0.09374882216278856,0.22221800006347292,0.11689868201973494,0.1296195426728487,0.3877390641851596
06013321102,2015,343.1255350846021,19.082809638356615,44.13012943170325,74.14364937265943,62.04393980810759,35.094639586693276,108.63036724708198,0.17744922504988656,0.0556146590304085,0.12861219850869562,0.21608315846962053,0.18081994332718443,0.1022793001343961,0.3165907405296949
06013321103,2015,254.77806613277545,15.216754610420448,27.221495527203682,75.1256666978627,24.065040197779613,58.29120274141769,54.857906358091306,0.17731292313123365,0.0597255283446981,0.10684395223024194,0.29486708898524877,0.0944549134980808,0.22879207628116513,0.2153164406605652
06013321200,2015,1155.820632382575,91.43376273976548,109.32029757330484,134.17737835007236,133.17213505071948,111.3052768800047,576.4117817887083,178.87764239103626,0.07910722492579716,0.09458240708850746,0.11608840904101445,0.11521868646366203,0.09629978368751148,0.4987034887935075
06013322000,2015,664.0062905298686,48.9027544308008,76.73925803632316,84.81228203214398,25.944422962083564,55.832683869095476,371.77488919942164,104.60499369443275,0.07364802883384888,0.11557007686641976,0.12772813035320021,0.03907255598645044,0.08408457068161464,0.5598966372784662
06013323000,2015,391.50502858101726,68.9128749288015,21.972220991791783,90.88509592059329,28.963382216452807,22.9709583096005,157.80049621377736,8.988635860278457,0.17602040816326528,0.05612244897959183,0.23214285714285712,0.07397959183673469,0.0586734693877551,0.4030612244897959
06013324002,2015,1491.3334650637432,84.29850757892294,58.48814009264461,306.4441026934538,382.32286639295063,191.46291452305596,468.3169337827153,16.063352327777952,0.05652559240016773,0.03921868680801358,0.20548328718711856,0.2563630974220841,0.12838370425414705,0.314025631928469
06013324003,2015,651.7288218510072,88.61225209377729,88.87211207059188,122.65390905648938,54.050875177436,58.468494783284136,239.07117866942846,5.197199536291923,0.13596491228070173,0.13636363636363635,0.18819776714513556,0.08293460925039872,0.08971291866028708,0.3668261562998405
06013324004,2015,1825.8824493406262,246.76776344122396,249.547821753128,343.0264895782978,154.3022201836478,164.34901984520408,667.8891345391245,14.4731826065234,0.1351498633060076,0.13667244670830056,0.1878688793477223,0.08450829911825394,0.0900107342093982,0.36578977731031737
06013325000,2015,709.3970276784094,86.9254138594064,32.97292280872238,22.981185570946984,143.87740235419648,106.90862270689624,315.7314803782408,39.96580010973798,0.12253422338669885,0.04648020998428821,0.03239537899694307,0.20281647193399344,0.15070351091936218,0.4450702047787142
06013326000,2015,326.65807782306604,18.812668490582503,7.9480111716080915,42.56368749046815,34.624262274085154,57.383508993502616,165.32593940281953,17.850470055889684,0.05759131571444672,0.02433128617108046,0.13030042843000722,0.10599542648640499,0.17566842178194755,0.5061131214161131
06013327001,2015,740.1548846271621,59.56376174346706,68.3953751174267,85.75396744247548,67.83717410572406,200.30777598891046,258.2968302291584,31.441956579903277,0.08047472627769131,0.09240684151112434,0.1158594899845487,0.09165267366964099,0.2706295400452723,0.3489767285117224
06013327002,2015,184.06982819700463,14.846965358774888,16.90353227310113,21.115818127737395,16.658969238220397,50.33424844570524,64.21029475346556,7.6627206549746445,0.08065941878798631,0.09183217281546961,0.1147163461528184,0.09050353010809997,0.27345192277701236,0.34883660935861327
06013328000,2015,1212.86493104454,91.01275441659821,95.8054065250125,120.76190893561578,138.6575320704754,73.23094371175759,693.3963853850807,122.1565260845115,0.07503948056129917,0.0789909940280846,0.09956748343907805,0.1143223194284801,0.06037848225085529,0.5717012402922029
06013329000,2015,588.5580642252338,70.61198662140335,88.47927241755798,15.108837475898296,0.20337959138833828,56.78775186853164,357.36683625045424,13.021233209433497,0.11997454612121503,0.1503322744103937,0.025670937829706354,0.00034555569577669987,0.09648623529317522,0.6071904506497331
06013330000,2015,525.8086011670588,32.35350090090137,20.95717547392783,70.94711837454795,100.77133261817633,60.244214000014814,240.5352597994905,53.451467868154815,0.06153094648716499,0.039857041949128105,0.13492955082339322,0.1916502171978725,0.11457441712877982,0.4574578264136614
06013331000,2015,1033.4107842976186,0.19689827457297526,173.6686027338509,174.45545903257772,96.74189744760812,51.21655869563904,537.1313681133701,38.87382006624592,0.00019053243643746344,0.168053793682721,0.16881521045007322,0.09361417445760543,0.049560696940519684,0.5197655920326434
06013332000,2015,629.1144999594592,50.05576302894752,131.96663660125282,79.02355231536329,54.9184060395819,118.42720428037146,194.72293769394227,16.38432186154961,0.07956542574074062,0.20976568909118593,0.1256107629381546,0.08729477073429544,0.188244277135566,0.30951907436005754
06013333101,2015,440.78082152405995,53.97316181927265,70.964712762377,33.98310188620871,28.985586902942718,17.99105393975755,234.88320421350133,6.996520976572381,0.12244897959183673,0.16099773242630386,0.07709750566893425,0.06575963718820861,0.04081632653061225,0.5328798185941043
06013333102,2015,346.18906282367686,54.87146528905541,32.922879173433245,102.75928954132195,35.915868189199905,30.927553162922138,88.7920074677442,11.971956063066635,0.1585014409221902,0.09510086455331411,0.2968299711815562,0.1037463976945245,0.08933717579250719,0.25648414985590773
06013333200,2015,608.2013692388161,19.016035528971578,100.04224745132896,25.02528679568595,16.017577406757308,86.03793019352892,362.0622918625434,80.00524238447147,0.03126601893838346,0.1644886915932713,0.041146383519336555,0.026335977222155596,0.14146290117894375,0.5953000275479093
06013334001,2015,754.0,116.0,66.0,119.0,91.0,92.0,270.0,10.0,0.15384615384615385,0.08753315649867374,0.15782493368700265,0.1206896551724138,0.1220159151193634,0.35809018567639256
06013334006,2015,255.44614510282435,18.4542842469721,47.59262779482279,61.19052145048644,12.626615537401964,54.391574622654616,61.19052145048644,24.281952956542238,0.07224334600760456,0.18631178707224336,0.23954372623574147,0.049429657794676805,0.2129277566539924,0.23954372623574147
06013334007,2015,783.7230624079299,77.7897343453816,141.51204041061877,120.0727346012551,52.046969314034655,70.8616834256625,321.43990031097724,40.13913239403828,0.09925666102816794,0.18056383332121645,0.15320811694929673,0.06640989886673014,0.09041673880049585,0.41014475103409287
06013334008,2015,680.8307924892457,67.75598140764629,122.89533179455843,103.73674394825845,45.32641514856338,60.74674195168287,280.36957823853635,34.57891464941948,0.09951956074124915,0.18050789293067948,0.15236787920384354,0.0665751544269046,0.08922443376801648,0.41180507892930684
06013334200,2015,623.5789274365164,134.90293135055785,50.97858693280858,96.92748291860559,111.92055469860024,48.96336765991416,179.88600387603,14.993500356160002,0.21633657812192775,0.08175161906509175,0.15543739317341398,0.17948097630350784,0.0785199202628586,0.28847351307320007
06013335000,2015,477.8642887748638,61.02368531863786,60.11226695424769,51.66710039809237,39.06942135139399,13.603434415763342,252.38838033672857,18.747588492576313,0.1277008697910631,0.12579359530791048,0.10812086529955013,0.08175840352406155,0.02846715005768579,0.528159116019729
06013336101,2015,1209.0832974409054,27.894523170872123,88.49297005931845,136.58697552633936,171.2146594625944,166.40525891589232,618.4889103058888,20.19948229614878,0.023070803500397773,0.0731901352426412,0.11296738265712013,0.14160700079554495,0.13762927605409706,0.5115354017501988
06013336103,2015,1574.70233320577,129.05084056276576,171.36259156695124,126.93525301255647,181.23533346792786,114.94692356137058,851.1713910341981,17.629896251743954,0.0819525302283923,0.10882221227048813,0.08060904612628751,0.11509180474697717,0.07299596954769369,0.5405284370801612
06013336104,2015,658.2976667942302,53.949159437234265,71.63740843304878,53.06474698744354,75.76466653207217,48.05307643862943,355.82860896580195,7.370103748256048,0.08195253022839229,0.10882221227048812,0.0806090461262875,0.11509180474697717,0.07299596954769369,0.5405284370801612
06013336201,2015,502.1844919290261,50.333372787320165,94.43482622755344,75.8764345278078,50.24463816121085,15.236626188054101,216.05859403707976,0.3104138394476175,0.10022884735842022,0.1880480734576327,0.1510927472816732,0.10005215009369892,0.030340694372154167,0.4302374874364209
06013336202,2015,1457.9363927999093,35.99842945184961,61.997295167074334,210.99079484278522,180.99210363291056,118.99480846583621,848.9629612394534,33.99851670452463,0.024691358024691357,0.04252400548696845,0.144718792866941,0.12414266117969822,0.08161865569272976,0.5823045267489713
06013337100,2015,269.5703972421198,0.6086846445283949,10.863886065708554,68.75336869655683,55.50503817025749,22.317789914152847,111.52162975091568,0.4155180671122596,0.0022579802929239786,0.04030073842251658,0.25504791846563435,0.20590183023844635,0.08279021043289,0.4137013221475888
06013337201,2015,594.8760769078017,32.74124144221234,94.07342611565237,48.420145794821075,119.89750387289027,42.42527060117656,257.3184890810491,11.067461895959102,0.05503875968992248,0.15813953488372096,0.08139534883720931,0.20155038759689922,0.07131782945736434,0.43255813953488376
06013337202,2015,704.0792750263462,38.44471357353982,110.52733104276246,57.61295274212461,141.3327976033743,50.84924738118073,305.3122326833643,13.080804599770838,0.05460281950793289,0.15698137264248632,0.08182736630043368,0.20073421078625803,0.07222091202624589,0.4336333187366433
06013337300,2015,387.0,53.0,110.0,69.0,80.0,12.0,63.0,15.0,0.13695090439276486,0.2842377260981912,0.17829457364341086,0.20671834625322996,0.031007751937984496,0.16279069767441862
06013338101,2015,873.3515181653341,45.34018115753056,117.32115547080507,75.46732470391107,59.19870995892617,18.227717260543276,557.7964296136179,19.0153936882772,0.05191515697227793,0.13433440376592443,0.08641116793664788,0.0677833709882202,0.02087099739499461,0.6386849029419348
