GEOID,year,total_renters_count,GRAPI_under_15_count,GRAPI_15_to_19.9_count,GRAPI_20_to_24.9_count,GRAPI_25_to_29.9_count,GRAPI_30_to_35_count,GRAPI_35_or_greater_count,GRAPI_unknown_count
06013304001,2015,367.48257437768945,21.999281192354054,55.64655626319177,60.349070856365984,34.006228827506085,13.762686643190273,181.71875059508127,0.2594578736753782
06013304002,2015,137.9816748574941,15.00998601340557,23.983278373426028,5.014446415462969,29.99152368103123,14.005723361896013,49.97671701227231,94.88830377464616
06013304003,2015,368.00555486119265,104.59518150170982,0.13477523736789257,49.021675344047026,52.81005562317292,63.54937601373168,97.89449114116331,121.2177519210511
06013304004,2015,158.2480858123631,9.374204684152458,37.39504618219627,45.96793807731857,9.375170879289296,7.811193106702491,48.324532882704,15.586636993341989
06013304006,2015,422.62645742643014,78.33967516240388,37.10080631528177,55.11044574884667,79.65490083623006,63.04293800950354,109.37769135416421,32.35318369971564
06013304007,2015,120.99232730402443,16.665093971100497,17.360720024163584,22.880208191915496,17.13663164582093,13.575968085420348,33.373705385603564,9.853685385469134
06013305000,2015,1773.9854671555102,103.77373213287893,138.61104928781123,272.1601812277589,232.30587370195684,147.52986240285574,879.6047684022484,16.007250649936147
06013306002,2015,145.89830038407624,33.04727896758296,6.02363948379148,49.02954935473935,6.268899128128084,24.0,27.528933449834362,57.0
06013306003,2015,731.0,81.0,36.0,40.0,119.0,16.0,439.0,32.0
06013306004,2015,579.0,34.0,21.0,97.0,51.0,20.0,356.0,23.0
06013307101,2015,420.91681015258547,10.002028010922789,63.99187634999196,7.999079888266679,35.99280847263419,104.9712064613997,197.95981096937018,28.991134612941085
06013307102,2015,908.0,34.0,39.0,53.0,38.0,80.0,664.0,20.0
06013307201,2015,581.11002237579,94.76054421795641,48.06638464564623,25.50555750290836,41.94837256621996,0.5009149681385386,370.3282484749205,52.62064104056682
06013307202,2015,1260.0,45.0,152.0,121.0,162.0,44.0,736.0,4.0
06013307204,2015,300.0,16.0,38.0,44.0,41.0,21.0,140.0,0.0
06013307205,2015,1295.553291076065,50.63316828142829,45.67400415226012,173.72994655145803,169.76062748156693,169.76026606946576,685.9952785398858,16.876518053472147
06013308001,2015,868.262359213836,13.257729722162772,86.88518812193603,21.290441834702175,180.34717848016663,155.63140428998244,410.850416764886,38.353334309418464
06013308002,2015,300.99154981990534,15.841660516837123,7.920830258418562,9.901037823023202,90.09944418951113,0.0,177.2285770321153,0.0
06013309000,2015,470.88990321229176,19.995324977167378,61.98550742921888,44.989481198626606,40.99041620319313,33.99205246118454,268.93712094290123,7.998129990866952
06013310000,2015,861.1564689364476,33.96672847313135,53.94715698673802,98.90312114235303,148.8541924263697,138.8639781695664,386.62129173828913,32.967707047451015
06013311000,2015,639.0,65.0,42.0,12.0,46.0,57.0,417.0,39.0
06013312000,2015,425.071709193342,51.30563960940271,59.40382391913666,20.775478139256293,61.65238219762297,31.421751767483876,200.5126335604395,70.048422076741
06013313102,2015,496.92806758898377,61.169131301296936,47.932110489076976,68.571881404239,24.10127100882405,49.553682414217505,245.5999909713293,8.326724492226734
06013313104,2015,553.2457318592334,52.54070026161395,77.63476605820568,76.0663869459187,45.875089034394264,36.07271958260062,265.0560699765002,17.644265013228562
06013313105,2015,857.6590018271406,81.45025247685106,120.3518656001232,117.9205147799187,71.1170114909819,55.92106886470371,410.8982886145621,27.35269672730073
06013313106,2015,769.0394231429576,13.815079457657921,124.33571511892129,200.77915478462845,62.62836020804924,82.89047674594752,284.59063682775314,51.5762966419229
06013313107,2015,65.96057685704247,1.1849205423420803,10.664284881078723,17.22084521537157,5.371639791950764,7.1095232540524815,24.409363172246852,4.4237033580771
06013313203,2015,228.952831990796,5.682777793546774,21.567511658247454,60.84701933337784,40.872462945888635,17.87246406292159,82.11059619681372,5.847002632172462
06013313204,2015,758.805794168195,81.31561749148494,49.71929936487659,57.151923903106464,33.18088725698072,1.12753593707841,536.3105302146679,17.15266468301704
06013313205,2015,85.2266182911787,0.0,31.712230061833935,0.0,5.946043136593863,0.0,47.5683450927509,0.0
06013313206,2015,667.0147555498303,57.00160471496828,29.00095891504202,92.00105676351569,67.00060666053679,56.0,366.01052849576746,88.0003326848105
06013314102,2015,465.4895649961274,16.54681225370864,32.11536053740586,58.70605819562021,34.28476672304325,1.380853210149437,322.45571407619997,9.251743066845844
06013314103,2015,975.705540098301,32.70735473171718,66.22626220543516,105.57494865342447,71.20640620860074,59.9026534785222,640.0879148206013,62.955467380343855
06013314105,2015,682.3446026739091,48.53665331800103,24.833422840355006,69.98523260959487,69.98198590658052,60.38982282954368,408.61748516983397,50.22900601359408
06013314106,2015,526.604338224849,37.459034811693144,19.165087578075564,54.01070135639477,54.01070135639477,46.60600842850194,315.3528046937888,38.76574532838012
06013314200,2015,591.8502515414742,38.789618282763534,49.729423292854804,32.8369806498557,60.671531175817854,25.86893435831819,383.9537637818641,31.832201172518136
06013315000,2015,439.94315271236513,24.503799805632305,27.691858921820504,77.04543912634799,18.1731942219893,42.512100815314085,250.01675982126096,10.114967525037866
06013316000,2015,358.74390055948373,48.18515248402154,55.00165948116294,54.03528744306253,13.179015064357438,45.02386103904372,143.31892504783556,7.054727221461748
06013317000,2015,654.2560994405162,151.81484751597847,15.998340518837058,40.96471255693747,137.82098493564254,29.97613896095628,277.68107495216447,42.945272778538246
06013318000,2015,674.0,48.0,70.0,121.0,75.0,58.0,302.0,28.0
06013319001,2015,658.9893129043652,27.555462692913505,70.05512668839656,120.49692791999864,88.73642971977591,24.756151086894373,327.3892147963862,15.411894760344982
06013319002,2015,752.045293279888,31.446259605608358,79.94811764137718,137.51076234316875,101.26761567907776,28.24833489995327,373.6242031107027,17.58858588110298
06013320001,2015,406.2266930457695,16.403453163368365,8.684181086489135,104.21017303786961,60.78926760542394,83.94708383606162,132.19253431655682,21.227998211417884
06013320003,2015,148.0,7.0,24.0,46.0,0.0,23.0,48.0,0.0
06013320004,2015,647.3011463532239,63.07036810621155,55.60150872521282,128.63035600608936,78.00808686820903,41.49366322777076,280.4971634197303,45.64302955054784
06013321101,2015,864.0125030899821,43.00699035855778,81.00015449860854,191.99913046649104,101.00192285979108,111.99290551414677,335.011399392387,12.008325799821115
06013321102,2015,343.1255350846021,19.082809638356615,44.13012943170325,74.14364937265943,62.04393980810759,35.094639586693276,108.63036724708198,0.17744922504988656
06013321103,2015,254.77806613277545,15.216754610420448,27.221495527203682,75.1256666978627,24.065040197779613,58.29120274141769,54.857906358091306,0.17731292313123365
06013321200,2015,1155.820632382575,91.43376273976548,109.32029757330484,134.17737835007236,133.17213505071948,111.3052768800047,576.4117817887083,178.87764239103626
06013322000,2015,664.0062905298686,48.9027544308008,76.73925803632316,84.81228203214398,25.944422962083564,55.832683869095476,371.77488919942164,104.60499369443275
06013323000,2015,391.50502858101726,68.9128749288015,21.972220991791783,90.88509592059329,28.963382216452807,22.9709583096005,157.80049621377736,8.988635860278457
06013324002,2015,1491.3334650637432,84.29850757892294,58.48814009264461,306.4441026934538,382.32286639295063,191.46291452305596,468.3169337827153,16.063352327777952
06013324003,2015,651.7288218510072,88.61225209377729,88.87211207059188,122.65390905648938,54.050875177436,58.468494783284136,239.07117866942846,5.197199536291923
06013324004,2015,1825.8824493406262,246.76776344122396,249.547821753128,343.0264895782978,154.3022201836478,164.34901984520408,667.8891345391245,14.4731826065234
06013325000,2015,709.3970276784094,86.9254138594064,32.97292280872238,22.981185570946984,143.87740235419648,106.90862270689624,315.7314803782408,39.96580010973798
06013326000,2015,326.65807782306604,18.812668490582503,7.9480111716080915,42.56368749046815,34.624262274085154,57.383508993502616,165.32593940281953,17.850470055889684
06013327001,2015,740.1548846271621,59.56376174346706,68.3953751174267,85.75396744247548,67.83717410572406,200.30777598891046,258.2968302291584,31.441956579903277
06013327002,2015,184.06982819700463,14.846965358774888,16.90353227310113,21.115818127737395,16.658969238220397,50.33424844570524,64.21029475346556,7.6627206549746445
06013328000,2015,1212.86493104454,91.01275441659821,95.8054065250125,120.76190893561578,138.6575320704754,73.23094371175759,693.3963853850807,122.1565260845115
06013329000,2015,588.5580642252338,70.61198662140335,88.47927241755798,15.108837475898296,0.20337959138833828,56.78775186853164,357.36683625045424,13.021233209433497
06013330000,2015,525.8086011670588,32.35350090090137,20.95717547392783,70.94711837454795,100.77133261817633,60.244214000014814,240.5352597994905,53.451467868154815
06013331000,2015,1033.4107842976186,0.19689827457297526,173.6686027338509,174.45545903257772,96.74189744760812,51.21655869563904,537.1313681133701,38.87382006624592
06013332000,2015,629.1144999594592,50.05576302894752,131.96663660125282,79.02355231536329,54.9184060395819,118.42720428037146,194.72293769394227,16.38432186154961
06013333101,2015,440.78082152405995,53.97316181927265,70.964712762377,33.98310188620871,28.985586902942718,17.99105393975755,234.88320421350133,6.996520976572381
06013333102,2015,346.18906282367686,54.87146528905541,32.922879173433245,102.75928954132195,35.915868189199905,30.927553162922138,88.7920074677442,11.971956063066635
06013333200,2015,608.2013692388161,19.016035528971578,100.04224745132896,25.02528679568595,16.017577406757308,86.03793019352892,362.0622918625434,80.00524238447147
06013334001,2015,754.0,116.0,66.0,119.0,91.0,92.0,270.0,10.0
06013334006,2015,255.44614510282435,18.4542842469721,47.59262779482279,61.19052145048644,12.626615537401964,54.391574622654616,61.19052145048644,24.281952956542238
06013334007,2015,783.7230624079299,77.7897343453816,141.51204041061877,120.0727346012551,52.046969314034655,70.8616834256625,321.43990031097724,40.13913239403828
06013334008,2015,680.8307924892457,67.75598140764629,122.89533179455843,103.73674394825845,45.32641514856338,60.74674195168287,280.36957823853635,34.57891464941948
06013334200,2015,623.5789274365164,134.90293135055785,50.97858693280858,96.92748291860559,111.92055469860024,48.96336765991416,179.88600387603,14.993500356160002
06013335000,2015,477.8642887748638,61.02368531863786,60.11226695424769,51.66710039809237,39.06942135139399,13.603434415763342,252.38838033672857,18.747588492576313
06013336101,2015,1209.0832974409054,27.894523170872123,88.49297005931845,136.58697552633936,171.2146594625944,166.40525891589232,618.4889103058888,20.19948229614878
06013336103,2015,1574.70233320577,129.05084056276576,171.36259156695124,126.93525301255647,181.23533346792786,114.94692356137058,851.1713910341981,17.629896251743954
06013336104,2015,658.2976667942302,53.949159437234265,71.63740843304878,53.06474698744354,75.76466653207217,48.05307643862943,355.82860896580195,7.370103748256048
06013336201,2015,502.1844919290261,50.333372787320165,94.43482622755344,75.8764345278078,50.24463816121085,15.236626188054101,216.05859403707976,0.3104138394476175
06013336202,2015,1457.9363927999093,35.99842945184961,61.997295167074334,210.99079484278522,180.99210363291056,118.99480846583621,848.9629612394534,33.99851670452463
06013337100,2015,269.5703972421198,0.6086846445283949,10.863886065708554,68.75336869655683,55.50503817025749,22.317789914152847,111.52162975091568,0.4155180671122596
06013337201,2015,594.8760769078017,32.74124144221234,94.07342611565237,48.420145794821075,119.89750387289027,42.42527060117656,257.3184890810491,11.067461895959102
06013337202,2015,704.0792750263462,38.44471357353982,110.52733104276246,57.61295274212461,141.3327976033743,50.84924738118073,305.3122326833643,13.080804599770838
06013337300,2015,387.0,53.0,110.0,69.0,80.0,12.0,63.0,15.0
06013338101,2015,873.3515181653341,45.34018115753056,117.32115547080507,75.46732470391107,59.19870995892617,18.227717260543276,557.7964296136179,19.0153936882772
06013338102,2015,154.29732042891257,0.012537532741327542,28.9761984035496,20.56151582355664,53.235317022678636,21.479299491280706,30.03245215510566,0.005293624935227184
06013338201,2015,200.0,10.0,16.0,14.0,47.0,0.0,113.0,0.0
06013338203,2015,1325.0457488228337,300.69862603494363,222.81275240622054,161.68713006469102,238.58710655887333,31.548708305305563,369.7114254527996,79.8576678978047
06013338204,2015,1059.9854091252485,253.45441894634618,75.68385940447887,142.17525144144238,218.9164341170451,56.84634560798973,312.9090996079462,35.35930562744155
06013338301,2015,136.0,37.0,0.0,0.0,16.0,7.0,76.0,0.0
06013338302,2015,319.7715154980152,58.170026866967845,61.02791741158935,3.2472194121233082,17.04971392616533,2.085210227548614,178.19142765362076,14.968960301219468
06013339001,2015,1598.459287438627,187.53334445106924,293.4564763030934,216.69849709600985,228.32914623903608,42.76800485727217,629.6738184921463,29.148122955054244
06013339003,2015,1352.8304839883979,132.24056276093722,214.8808321660904,175.75157304730942,153.6843672182629,146.9991214637181,529.2740273320798,13.5116047543983
06013339004,2015,1263.814156368918,123.50911073605336,200.58262557521843,164.20009683126474,143.61524504192252,137.39191775677253,494.5151604276865,12.44665457029995
06013340001,2015,951.6029723215906,11.074586140593603,187.0270771912776,139.01881442905304,147.12259764580352,67.09137729310376,400.2685196217592,19.03419989026202
06013340003,2015,257.5402927023603,17.44252641552775,91.23427074639915,37.162901602497364,30.715513031083223,4.257466698451752,76.72761420840105,4.1924466935615206
06013340004,2015,421.7515012768829,28.599359138990607,149.62933600590478,60.89723556802676,50.29168372175491,6.868406368191929,125.46548047401397,6.825681251123602
06013341000,2015,746.9118524898118,97.67687935928075,144.80421673216998,148.94300540349587,56.85312407150779,72.90143325136833,225.73319367198917,6.64924718327762
06013343001,2015,1057.0354596591276,120.57769051087061,255.61549270044566,130.51823464938923,97.86988391597124,75.46332653213453,376.9908313503163,106.67664419500124
06013343002,2015,711.4783185723801,122.19756251978733,70.98564385712683,152.66179067100921,66.00875587043973,102.43113696635457,197.1934286876625,0.018249102583915273
06013343003,2015,279.4456579866072,19.437243551268683,51.70355783621235,48.769524092654464,0.09954860756783229,28.507299241475756,130.92848465742813,0.012790596196618246
06013345101,2015,600.0,93.0,96.0,92.0,69.0,96.0,154.0,0.0
06013345102,2015,156.0,6.0,19.0,65.0,0.0,0.0,66.0,0.0
06013345103,2015,323.0,12.0,57.0,45.0,67.0,25.0,117.0,16.0
06013345105,2015,472.55200227574613,48.656778036588264,92.79972495383274,45.177877010744844,86.46906869326558,40.92407146620862,158.52448211510603,58.51168275162087
06013345111,2015,836.0,146.0,95.0,139.0,117.0,78.0,261.0,33.0
06013345112,2015,1250.211783992822,52.417255228772916,180.62778673478908,72.15102962158008,195.15246111107064,302.96699937056104,446.8962519260482,1.1957223201582736
06013345113,2015,101.39773405254536,0.8479860125327563,23.527316732634315,4.276664004550278,0.8279877283057203,0.8964967231910457,71.02128285133124,44.92318293043267
06013345114,2015,154.7237017427225,0.0,28.94830548734808,0.0,16.969696320169565,27.95008805674987,80.85561187845498,0.0
06013345115,2015,400.9184489234599,32.829550408124504,69.63844025965804,40.78822929494257,26.86054124301096,44.7675687383516,186.0341189793722,30.839880686419992
06013345116,2015,153.0,5.0,29.0,44.0,23.0,25.0,27.0,0.0
06013345117,2015,243.91869087063256,28.28899703571389,50.99338135474123,14.868345866972529,27.754423459388928,34.20858437724268,87.80495877657332,0.0
06013345118,2015,541.7825721442399,63.414753991437756,113.7329827020351,33.085958604228395,61.34688157867348,75.13269766376864,195.06929760409656,0.0
06013345203,2015,790.4641397719942,46.49318199562161,110.14032076059064,157.88464937241721,70.77938348124863,149.58665136468542,255.57995279743048,14.762105671589506
06013345204,2015,107.47131644933441,9.055962304008204,38.89433243733356,0.28967715026177365,10.045369322978088,0.14823827199092715,49.03773696276185,10.925658367411584
06013345205,2015,820.5466329404819,33.89272465444284,187.19614328293565,183.4180023565007,74.8952707097935,78.71501961385617,262.4294723229531,17.466808685250395
06013345206,2015,606.5517531250723,24.781297306666378,138.85393570243224,136.10045822391376,55.06954957036973,57.823027048888214,193.92348527280197,12.58732561608451
06013346101,2015,159.17341175246153,21.18882355043923,43.25704916719312,11.298167227980562,21.841981595827104,1.9620538581169589,59.62533635290459,0.0034478672430191767
06013346102,2015,82.29941120729,31.697971421622444,0.012624099202189149,10.913750996094853,0.0,0.005738226910085977,39.66932646346042,32.67201171690286
06013346203,2015,61.76285452307821,10.957925802481618,0.0,0.0,0.0,30.881427261539105,19.923501459057487,0.0
06013346204,2015,247.0,28.0,0.0,0.0,55.0,17.0,147.0,10.0
06013346205,2015,235.51514541183587,41.599253023455645,19.45764359278858,41.3856675463197,0.0,8.844383451267536,124.22819779800443,17.434775660330857
06013346206,2015,163.1767714723538,28.699432168504437,13.529732308009235,28.699432168504437,0.0,6.14987832182238,86.0982965055133,11.889764755523267
06013347000,2015,322.49034593661617,63.008360910346504,44.37788013018089,0.7060896722589429,12.222031658242384,96.44067595588027,105.73530760970719,0.43189455774426594
06013348000,2015,242.90620461453946,47.285566967174006,20.319810379768708,9.461138060695884,50.343004087168104,13.832167396844138,101.66451772288862,9.262322944487048
06013349000,2015,736.7111006781051,78.79263108856739,31.517052435426958,173.34378839484827,76.82281531135321,60.07938120503264,316.15543224287666,33.48686821264114
06013350000,2015,1156.9545517011713,129.99489344956982,142.9943827945268,247.9902582730255,102.995954040813,109.99567907271292,422.98338407052336,21.999135814542583
06013351101,2015,90.59996465798409,0.0,0.0,16.043743741518014,0.0,25.481240060058024,49.07498085640805,46.24373196084604
06013351103,2015,51.0,0.0,0.0,0.0,0.0,0.0,51.0,12.0
06013351104,2015,157.93143393624285,15.338770854910633,0.0006130200166889415,6.249590941418061,32.38121730293972,0.00030862387047098436,103.9609331930873,36.35761593151193
06013351105,2015,91.70512313050456,8.924682063796293,0.10409846158399087,3.7144476250036895,18.733626480051136,0.052408191004354024,60.1758603090651,20.993136885210454
06013351200,2015,123.75355756742667,36.96095746713529,0.0,18.845018371933126,16.98206153895405,14.358536764340768,36.60698342506344,2.4903876348194536
06013352101,2015,86.2902779037848,0.05125795275587837,7.872943337627204,7.000063306972664,0.022158333371988633,0.16222206249249296,71.18163291056457,0.27010027666054465
06013352102,2015,113.29948074546456,54.186708182613486,0.0,0.0,18.71904464490284,8.866915884427662,31.526812033520574,18.71904464490284
06013352201,2015,625.0,129.0,81.0,56.0,20.0,26.0,313.0,0.0
06013352202,2015,161.79464207194678,30.96132909364225,29.961249640076844,1.9984587031662167,14.981666880532849,27.963832997405056,55.928104757123556,50.9345083051549
06013353001,2015,70.98078657803454,24.97949144030083,0.0189879993633336,18.98441349462863,18.99285260545678,0.0063293331211112,7.998711705163858,7.001641825258862
06013353002,2015,119.04544829882866,38.005106550430185,35.00561720547321,0.009741726974510492,17.004045959186993,19.004320927287083,10.016615929476686,0.0008641854574162533
06013354001,2015,36.912981210644105,0.00012065118390095891,17.957420125937254,3.414656148140347e-05,7.981030082779027,5.985943294891677,4.9884329092907675,6.983444574742858
06013354002,2015,376.00984735153907,86.00196055867747,59.00080204673169,0.0003119070623239774,0.00222790758802841,17.000356465214086,214.0041884662655,66.00040102336584
06013355107,2015,374.05873800399974,41.92553503012579,90.68734869868176,14.108428841247436,31.24658309991193,27.549559980752846,168.54128235328002,0.3924984221894992
06013355109,2015,344.2308357387561,82.38002906568522,18.63357800295261,44.132158428045656,0.0,14.71071947601522,184.3743507660574,13.73000484428087
06013355110,2015,295.0,15.0,14.0,90.0,83.0,21.0,72.0,25.0
06013355111,2015,523.9867473238384,14.801885517622553,65.12829627753923,168.74149490089712,100.65282151983337,46.379241288550666,128.28300781939546,25.656601563879093
06013355112,2015,230.99269244334616,124.99036425692239,0.0017643460400477153,0.001960384488941906,45.99726773680265,0.0004247499726040796,60.000910969119516,13.998840290318961
06013355113,2015,199.98780623402254,15.999254340256247,26.998286552743515,52.996636566496534,17.998956957467243,6.999555772933505,78.9951160441255,12.99920521511423
06013355115,2015,1101.5018233628327,69.77418644612538,103.26579594026556,136.75740543440574,222.34707414165288,133.0361154906124,436.3212459097707,15.815482261121753
06013355118,2015,109.80263907689155,3.550504497097092,15.517019653979885,5.260006662366062,13.939017655270066,19.98802531699104,51.54806529118741,0.0
06013355119,2015,666.8911226306515,21.56414408506298,94.24329637175674,31.94688012601923,84.65923233395097,121.39814447887308,313.0794252349885,0.0
06013355120,2015,58.306238292457,1.885351417839927,8.239683974263384,2.7931132116147066,7.401750010778973,10.613830204135885,27.372509473824127,0.0
06013355121,2015,365.46025300433234,70.19715395568792,31.313231893654727,18.366770208333566,53.85594828511542,47.25828564080542,144.46886302073534,0.06561248828730291
06013355122,2015,226.20807447336907,43.57299018556398,19.324937058387018,11.3699655576979,33.34317519580799,29.17472301249887,89.42228346341332,0.0008249931234926836
06013355123,2015,163.4545880875506,14.927359642698686,16.420095606968555,15.673727624833619,0.0,22.391039464048028,94.04236574900172,0.0
06013355124,2015,55.54541191244938,5.072640357301314,5.579904393031445,5.326272375166379,0.0,7.6089605359519705,31.957634250998275,0.0
06013355125,2015,30.367032313025675,6.394381541410173,0.7331163200950728,3.449736710099659,2.071363891720095,1.8032142036596257,15.915219646041047,0.0
06013355126,2015,349.1647279881003,74.09331097890723,6.483164710654383,41.67748742563532,21.301826906435828,18.523327744726807,187.08561022174075,0.0
06013355201,2015,158.87100172987564,9.021548702658963,17.890189800188114,30.122798210573148,28.440814554145206,18.196005010447738,55.19964545186247,11.315162779606158
06013355202,2015,924.3474751713006,52.97597680348089,104.98767229773182,172.78983048802309,163.3281847192143,107.2103372482011,323.0554736146494,65.27394323115048
06013355302,2015,106.61443952899926,70.51230396473305,16.990353512566923,0.3169770525085427,6.212750229167437,0.0,12.582054770023303,21.612032337385088
06013355306,2015,174.80264345069892,7.663303503187857,5.1719889048821965,30.133042181633108,3.078310797910852,47.961879769887844,80.79411829319709,0.5702514758491568
06013355307,2015,158.97112068956733,9.388058308439016,33.171139356484524,18.77611661687803,6.884576092855278,0.0,90.75123031491049,33.171139356484524
06013355308,2015,95.02843933363997,5.6119157086795255,19.828768837334323,11.223831417359051,4.115404853031652,0.0,54.24851851723541,19.828768837334323
06013355309,2015,380.99176694289764,11.871691322898883,56.16544982168181,8.146742002411674,159.23854061393598,0.03572266394553428,145.53362051802375,22.89397289134996
06013355310,2015,65.60144531893081,1.9624363984295545,9.672007963688518,1.4017402845925389,27.474109578013763,0.0,25.091151094206445,3.924872796859109
06013356001,2015,206.0060321467585,14.931215693967266,0.004835493154511774,34.827826465417175,0.0,47.769724939530434,108.47242955468914,7.962319283377391
06013356002,2015,328.0051141710176,53.64437809985199,45.01897298110891,17.541441336479206,1.3289257426752217,76.69331056033367,133.77808545056862,19.40288923031834
06013357000,2015,750.0,195.0,151.0,86.0,93.0,32.0,193.0,75.0
06013358000,2015,869.9475569906947,25.170485975191365,44.02431191908143,162.95061308402077,72.99410141983661,130.16504793122297,434.64299666134144,81.04569194913165
06013359102,2015,648.8804166513871,28.303659013086044,70.63196293992559,61.44769507673595,106.6557367383688,77.28017262541294,304.56119025785773,28.316378738590178
06013359103,2015,688.821149292029,31.77686410193968,126.87722180390139,109.57236304712971,52.84280420403399,101.49260870272116,266.25928743230304,55.69123215911943
06013359104,2015,185.52355453302732,27.453315210971066,24.551463305349998,23.56798286683818,13.746314347748223,16.706532664230327,79.49794613788951,3.9426409458722222
06013359105,2015,224.71743366837052,31.34230129668845,35.96852376370854,9.440119127973512,63.275124421680744,9.212364718797625,75.47900033952162,9.434890046455312
06013359202,2015,283.1396424364233,18.09206820251689,0.11671829635190509,67.29087640123333,0.08487873857749761,22.833642187360038,174.72145861038356,14.239140647377743
06013359203,2015,504.2094345707553,17.86460380074397,3.9605063600666317,69.36344741499184,102.85117797517941,103.04431754381295,207.1253814759605,0.03286763580866263
06013359204,2015,199.512244609964,6.561323471807429,17.945816704960695,12.134966826313367,22.930765789671998,9.704762546358914,130.2346092708516,6.439347772827668
06013360101,2015,329.26817265520714,54.219302866890416,18.871043632913082,87.44444674499597,24.835044517247184,16.805834731795777,127.0925001613647,7.901815584991606
